ID,pwr_wm2,area_km2,depth,cable,territory
1,0.06,0.291999321031396,50,cable2,US Virgin Islands
1,0.06,0.291999321031396,50,cable2,US Virgin Islands
1,0.05,0.291999321031396,50,cable2,US Virgin Islands
1,0.04,0.291999321031396,50,cable2,US Virgin Islands
1,0.04,0.291999321031396,50,cable2,US Virgin Islands
1,0.04,0.291999321031396,50,cable2,US Virgin Islands
1,0.05,0.291999321031396,50,cable2,US Virgin Islands
1,0.06,0.291999321031396,50,cable2,US Virgin Islands
1,0.37,0.2920077724462968,50,cable2,US Virgin Islands
1,0.35,0.2920077724462968,50,cable2,US Virgin Islands
1,0.32,0.2920077724462968,50,cable2,US Virgin Islands
1,0.28,0.2920077724462968,50,cable2,US Virgin Islands
1,0.25,0.2920077724462968,50,cable2,US Virgin Islands
1,0.23,0.2920077724462968,50,cable2,US Virgin Islands
1,0.2,0.2920077724462968,50,cable2,US Virgin Islands
1,0.16,0.2920077724462968,50,cable2,US Virgin Islands
1,0.14,0.2920077724462968,50,cable2,US Virgin Islands
1,0.13,0.2920077724462968,50,cable2,US Virgin Islands
1,0.09,0.2920077724462968,50,cable2,US Virgin Islands
1,0.08,0.2920077724462968,50,cable2,US Virgin Islands
1,0.07,0.2920077724462968,50,cable2,US Virgin Islands
1,0.07,0.2920077724462968,50,cable2,US Virgin Islands
1,0.06,0.2920077724462968,50,cable2,US Virgin Islands
1,0.05,0.2920077724462968,50,cable2,US Virgin Islands
1,0.05,0.2920077724462968,50,cable2,US Virgin Islands
1,0.04,0.2920077724462968,50,cable2,US Virgin Islands
1,0.04,0.2920077724462968,50,cable2,US Virgin Islands
1,0.04,0.2920077724462968,50,cable2,US Virgin Islands
1,0.04,0.2920077724462968,50,cable2,US Virgin Islands
1,0.05,0.2920077724462968,50,cable2,US Virgin Islands
1,0.08,0.2920077724462968,50,cable2,US Virgin Islands
1,0.68,0.292016221646387,50,cable2,US Virgin Islands
1,0.65,0.292016221646387,600,cable2,US Virgin Islands
1,0.62,0.292016221646387,600,cable2,US Virgin Islands
1,0.58,0.292016221646387,50,cable2,US Virgin Islands
1,0.54,0.292016221646387,50,cable2,US Virgin Islands
1,0.3,0.292016221646387,50,cable2,US Virgin Islands
1,0.27,0.292016221646387,50,cable2,US Virgin Islands
1,0.25,0.292016221646387,50,cable2,US Virgin Islands
1,0.22,0.292016221646387,50,cable2,US Virgin Islands
1,0.19,0.292016221646387,50,cable2,US Virgin Islands
1,0.15,0.292016221646387,50,cable2,US Virgin Islands
1,0.13,0.292016221646387,50,cable2,US Virgin Islands
1,0.09,0.292016221646387,50,cable2,US Virgin Islands
1,0.08,0.292016221646387,50,cable2,US Virgin Islands
1,0.07,0.292016221646387,50,cable2,US Virgin Islands
1,0.06,0.292016221646387,50,cable2,US Virgin Islands
1,0.06,0.292016221646387,50,cable2,US Virgin Islands
1,0.05,0.292016221646387,50,cable2,US Virgin Islands
1,0.05,0.292016221646387,50,cable2,US Virgin Islands
1,0.04,0.292016221646387,50,cable2,US Virgin Islands
1,0.04,0.292016221646387,50,cable2,US Virgin Islands
1,0.04,0.292016221646387,50,cable2,US Virgin Islands
1,0.04,0.292016221646387,50,cable2,US Virgin Islands
1,0.04,0.292016221646387,50,cable2,US Virgin Islands
1,0.07,0.292016221646387,50,cable2,US Virgin Islands
1,0.08,0.292016221646387,50,cable2,US Virgin Islands
1,0.1,0.292016221646387,50,cable2,US Virgin Islands
1,0.8,0.2920246686316053,50,cable2,US Virgin Islands
1,0.77,0.2920246686316053,50,cable2,US Virgin Islands
1,0.72,0.2920246686316053,50,cable2,US Virgin Islands
1,0.7,0.2920246686316053,50,cable2,US Virgin Islands
1,0.64,0.2920246686316053,50,cable2,US Virgin Islands
1,0.61,0.2920246686316053,50,cable2,US Virgin Islands
1,0.6,0.2920246686316053,50,cable2,US Virgin Islands
1,0.56,0.2920246686316053,50,cable2,US Virgin Islands
1,0.52,0.2920246686316053,50,cable2,US Virgin Islands
1,0.46,0.2920246686316053,50,cable2,US Virgin Islands
1,0.41,0.2920246686316053,50,cable2,US Virgin Islands
1,0.24,0.2920246686316053,50,cable2,US Virgin Islands
1,0.21,0.2920246686316053,50,cable2,US Virgin Islands
1,0.18,0.2920246686316053,50,cable2,US Virgin Islands
1,0.15,0.2920246686316053,50,cable2,US Virgin Islands
1,0.13,0.2920246686316053,50,cable2,US Virgin Islands
1,0.12,0.2920246686316053,50,cable2,US Virgin Islands
1,0.09,0.2920246686316053,50,cable2,US Virgin Islands
1,0.08,0.2920246686316053,50,cable2,US Virgin Islands
1,0.07,0.2920246686316053,50,cable2,US Virgin Islands
1,0.06,0.2920246686316053,50,cable2,US Virgin Islands
1,0.06,0.2920246686316053,50,cable2,US Virgin Islands
1,0.05,0.2920246686316053,50,cable2,US Virgin Islands
1,0.04,0.2920246686316053,50,cable2,US Virgin Islands
1,0.04,0.2920246686316053,50,cable2,US Virgin Islands
1,0.04,0.2920246686316053,50,cable2,US Virgin Islands
1,0.03,0.2920246686316053,50,cable2,US Virgin Islands
1,0.03,0.2920246686316053,50,cable2,US Virgin Islands
1,0.03,0.2920246686316053,50,cable2,US Virgin Islands
1,0.04,0.2920246686316053,50,cable2,US Virgin Islands
1,0.05,0.2920246686316053,50,cable2,US Virgin Islands
1,0.06,0.2920246686316053,50,cable2,US Virgin Islands
1,0.07,0.2920246686316053,50,cable2,US Virgin Islands
1,0.94,0.2920331134018912,50,cable2,US Virgin Islands
1,0.91,0.2920331134018912,50,cable2,US Virgin Islands
1,0.87,0.2920331134018912,50,cable2,US Virgin Islands
1,0.7,0.2920331134018912,50,cable2,US Virgin Islands
1,0.6,0.2920331134018912,50,cable2,US Virgin Islands
1,0.52,0.2920331134018912,50,cable2,US Virgin Islands
1,0.46,0.2920331134018912,50,cable2,US Virgin Islands
1,0.42,0.2920331134018912,50,cable2,US Virgin Islands
1,0.37,0.2920331134018912,50,cable2,US Virgin Islands
1,0.32,0.2920331134018912,50,cable2,US Virgin Islands
1,0.27,0.2920331134018912,50,cable2,US Virgin Islands
1,0.18,0.2920331134018912,50,cable2,US Virgin Islands
1,0.16,0.2920331134018912,50,cable2,US Virgin Islands
1,0.14,0.2920331134018912,50,cable2,US Virgin Islands
1,0.12,0.2920331134018912,50,cable2,US Virgin Islands
1,0.11,0.2920331134018912,50,cable2,US Virgin Islands
1,0.09,0.2920331134018912,50,cable2,US Virgin Islands
1,0.08,0.2920331134018912,50,cable2,US Virgin Islands
1,0.07,0.2920331134018912,50,cable2,US Virgin Islands
1,0.06,0.2920331134018912,50,cable2,US Virgin Islands
1,0.05,0.2920331134018912,50,cable2,US Virgin Islands
1,0.05,0.2920331134018912,50,cable2,US Virgin Islands
1,0.04,0.2920331134018912,50,cable2,US Virgin Islands
1,0.04,0.2920331134018912,50,cable2,US Virgin Islands
1,0.03,0.2920331134018912,50,cable2,US Virgin Islands
1,0.03,0.2920331134018912,50,cable2,US Virgin Islands
1,0.03,0.2920331134018912,50,cable2,US Virgin Islands
1,0.03,0.2920331134018912,50,cable2,US Virgin Islands
1,0.04,0.2920331134018912,50,cable2,US Virgin Islands
1,0.05,0.2920331134018912,50,cable2,US Virgin Islands
1,0.06,0.2920331134018912,50,cable2,US Virgin Islands
1,1.07,0.29204155595718334,50,cable2,US Virgin Islands
1,1.06,0.29204155595718334,150,cable2,US Virgin Islands
1,1.04,0.29204155595718334,50,cable2,US Virgin Islands
1,0.46,0.29204155595718334,50,cable2,US Virgin Islands
1,0.41,0.29204155595718334,50,cable2,US Virgin Islands
1,0.35,0.29204155595718334,50,cable2,US Virgin Islands
1,0.3,0.29204155595718334,50,cable2,US Virgin Islands
1,0.25,0.29204155595718334,50,cable2,US Virgin Islands
1,0.22,0.29204155595718334,50,cable2,US Virgin Islands
1,0.19,0.29204155595718334,50,cable2,US Virgin Islands
1,0.17,0.29204155595718334,50,cable2,US Virgin Islands
1,0.15,0.29204155595718334,50,cable2,US Virgin Islands
1,0.13,0.29204155595718334,50,cable2,US Virgin Islands
1,0.11,0.29204155595718334,50,cable2,US Virgin Islands
1,0.1,0.29204155595718334,50,cable2,US Virgin Islands
1,0.08,0.29204155595718334,50,cable2,US Virgin Islands
1,0.07,0.29204155595718334,50,cable2,US Virgin Islands
1,0.06,0.29204155595718334,50,cable2,US Virgin Islands
1,0.05,0.29204155595718334,50,cable2,US Virgin Islands
1,0.05,0.29204155595718334,50,cable2,US Virgin Islands
1,0.04,0.29204155595718334,50,cable2,US Virgin Islands
1,0.03,0.29204155595718334,50,cable2,US Virgin Islands
1,0.03,0.29204155595718334,50,cable2,US Virgin Islands
1,0.03,0.29204155595718334,50,cable2,US Virgin Islands
1,0.03,0.29204155595718334,50,cable2,US Virgin Islands
1,0.03,0.29204155595718334,50,cable2,US Virgin Islands
1,0.04,0.29204155595718334,50,cable2,US Virgin Islands
1,0.05,0.29204155595718334,50,cable2,US Virgin Islands
1,0.89,0.2920499962974213,50,cable2,US Virgin Islands
1,1.19,0.2920499962974213,50,cable2,US Virgin Islands
1,1.21,0.2920499962974213,50,cable2,US Virgin Islands
1,1.09,0.2920499962974213,50,cable2,US Virgin Islands
1,1,0.2920499962974213,50,cable2,US Virgin Islands
1,1.55,0.2920499962974213,50,cable2,US Virgin Islands
1,1.47,0.2920499962974213,50,cable2,US Virgin Islands
1,0.98,0.2920499962974213,50,cable2,US Virgin Islands
1,0.65,0.2920499962974213,50,cable2,US Virgin Islands
1,0.54,0.2920499962974213,50,cable2,US Virgin Islands
1,0.51,0.2920499962974213,50,cable2,US Virgin Islands
1,0.48,0.2920499962974213,50,cable2,US Virgin Islands
1,0.27,0.2920499962974213,50,cable2,US Virgin Islands
1,0.22,0.2920499962974213,50,cable2,US Virgin Islands
1,0.19,0.2920499962974213,50,cable2,US Virgin Islands
1,0.17,0.2920499962974213,50,cable2,US Virgin Islands
1,0.15,0.2920499962974213,50,cable2,US Virgin Islands
1,0.13,0.2920499962974213,50,cable2,US Virgin Islands
1,0.12,0.2920499962974213,50,cable2,US Virgin Islands
1,0.1,0.2920499962974213,50,cable2,US Virgin Islands
1,0.09,0.2920499962974213,50,cable2,US Virgin Islands
1,0.08,0.2920499962974213,50,cable2,US Virgin Islands
1,0.07,0.2920499962974213,50,cable2,US Virgin Islands
1,0.05,0.2920499962974213,50,cable2,US Virgin Islands
1,0.05,0.2920499962974213,50,cable2,US Virgin Islands
1,0.04,0.2920499962974213,50,cable2,US Virgin Islands
1,0.03,0.2920499962974213,50,cable2,US Virgin Islands
1,0.03,0.2920499962974213,50,cable2,US Virgin Islands
1,0.02,0.2920499962974213,50,cable2,US Virgin Islands
1,0.02,0.2920499962974213,50,cable2,US Virgin Islands
1,0.03,0.2920499962974213,50,cable2,US Virgin Islands
1,0.95,0.2920584344225434,50,cable2,US Virgin Islands
1,1.22,0.2920584344225434,50,cable2,US Virgin Islands
1,1.27,0.2920584344225434,50,cable2,US Virgin Islands
1,1.31,0.2920584344225434,50,cable2,US Virgin Islands
1,1.34,0.2920584344225434,50,cable2,US Virgin Islands
1,1.31,0.2920584344225434,50,cable2,US Virgin Islands
1,1.35,0.2920584344225434,50,cable2,US Virgin Islands
1,1.56,0.2920584344225434,50,cable2,US Virgin Islands
1,0.68,0.2920584344225434,50,cable2,US Virgin Islands
1,0.41,0.2920584344225434,50,cable2,US Virgin Islands
1,0.45,0.2920584344225434,50,cable2,US Virgin Islands
1,0.48,0.2920584344225434,50,cable2,US Virgin Islands
1,0.46,0.2920584344225434,50,cable2,US Virgin Islands
1,0.42,0.2920584344225434,50,cable2,US Virgin Islands
1,0.38,0.2920584344225434,50,cable2,US Virgin Islands
1,0.33,0.2920584344225434,50,cable2,US Virgin Islands
1,0.28,0.2920584344225434,50,cable2,US Virgin Islands
1,0.23,0.2920584344225434,50,cable2,US Virgin Islands
1,0.2,0.2920584344225434,50,cable2,US Virgin Islands
1,0.18,0.2920584344225434,50,cable2,US Virgin Islands
1,0.16,0.2920584344225434,50,cable2,US Virgin Islands
1,0.14,0.2920584344225434,50,cable2,US Virgin Islands
1,0.13,0.2920584344225434,50,cable2,US Virgin Islands
1,0.11,0.2920584344225434,50,cable2,US Virgin Islands
1,0.1,0.2920584344225434,50,cable2,US Virgin Islands
1,0.09,0.2920584344225434,50,cable2,US Virgin Islands
1,0.07,0.2920584344225434,50,cable2,US Virgin Islands
1,0.06,0.2920584344225434,50,cable2,US Virgin Islands
1,0.04,0.2920584344225434,50,cable2,US Virgin Islands
1,0.04,0.2920584344225434,50,cable2,US Virgin Islands
1,0.03,0.2920584344225434,50,cable2,US Virgin Islands
1,0.02,0.2920584344225434,50,cable2,US Virgin Islands
1,0.02,0.2920584344225434,50,cable2,US Virgin Islands
1,0.02,0.2920584344225434,50,cable2,US Virgin Islands
1,1.26,0.2920668703324897,50,cable2,US Virgin Islands
1,1.3,0.2920668703324897,50,cable2,US Virgin Islands
1,1.36,0.2920668703324897,50,cable2,US Virgin Islands
1,1.57,0.2920668703324897,50,cable2,US Virgin Islands
1,1.51,0.2920668703324897,50,cable2,US Virgin Islands
1,1.53,0.2920668703324897,50,cable2,US Virgin Islands
1,1.45,0.2920668703324897,50,cable2,US Virgin Islands
1,0.32,0.2920668703324897,50,cable2,US Virgin Islands
1,0.29,0.2920668703324897,50,cable2,US Virgin Islands
1,0.25,0.2920668703324897,50,cable2,US Virgin Islands
1,0.22,0.2920668703324897,50,cable2,US Virgin Islands
1,0.19,0.2920668703324897,50,cable2,US Virgin Islands
1,0.17,0.2920668703324897,50,cable2,US Virgin Islands
1,0.16,0.2920668703324897,50,cable2,US Virgin Islands
1,0.14,0.2920668703324897,50,cable2,US Virgin Islands
1,0.13,0.2920668703324897,50,cable2,US Virgin Islands
1,0.13,0.2920668703324897,50,cable2,US Virgin Islands
1,0.1,0.2920668703324897,50,cable2,US Virgin Islands
1,0.08,0.2920668703324897,50,cable2,US Virgin Islands
1,0.05,0.2920668703324897,50,cable2,US Virgin Islands
1,0.04,0.2920668703324897,50,cable2,US Virgin Islands
1,0.03,0.2920668703324897,50,cable2,US Virgin Islands
1,0.02,0.2920668703324897,50,cable2,US Virgin Islands
1,0.02,0.2920668703324897,50,cable2,US Virgin Islands
1,0.02,0.2920668703324897,50,cable2,US Virgin Islands
1,1.34,0.2920753040271984,50,cable2,US Virgin Islands
1,1.39,0.2920753040271984,50,cable2,US Virgin Islands
1,1.73,0.2920753040271984,50,cable2,US Virgin Islands
1,1.81,0.2920753040271984,50,cable2,US Virgin Islands
1,1.84,0.2920753040271984,50,cable2,US Virgin Islands
1,0.15,0.2920753040271984,50,cable2,US Virgin Islands
1,0.14,0.2920753040271984,50,cable2,US Virgin Islands
1,0.18,0.2920753040271984,50,cable2,US Virgin Islands
1,0.13,0.2920753040271984,50,cable2,US Virgin Islands
1,0.08,0.2920753040271984,50,cable2,US Virgin Islands
1,0.04,0.2920753040271984,50,cable2,US Virgin Islands
1,0.03,0.2920753040271984,50,cable2,US Virgin Islands
1,0.03,0.2920753040271984,50,cable2,US Virgin Islands
1,0.03,0.2920753040271984,50,cable2,US Virgin Islands
1,0.02,0.2920753040271984,50,cable2,US Virgin Islands
1,0.02,0.2920753040271984,50,cable2,US Virgin Islands
1,1.37,0.29208373550660927,50,cable2,US Virgin Islands
1,1.42,0.29208373550660927,50,cable2,US Virgin Islands
1,1.75,0.29208373550660927,50,cable2,US Virgin Islands
